Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
10441.0,0.0,321.801,-57.594,570.169,380.592,-7.7755,418.738,455.347,37.4721,296.847,542.567,208.462,148.381,504.384,144.667,211.507,598.887,224.188,95.3714,502.714,268.683,76.5974,517.809,297.669,29.4464
10442.0,0.0,321.907,-57.3197,570.245,380.721,-7.66902,418.621,455.41,37.4732,296.799,542.568,208.263,148.439,504.442,144.631,211.394,599.249,224.573,96.1218,503.404,268.937,76.4774,519.998,298.187,29.2932
10443.0,0.0,322.104,-57.0427,570.097,380.721,-7.50304,418.602,455.389,37.5521,296.749,542.456,208.129,148.462,504.368,144.58,211.209,599.622,224.732,96.897,504.121,269.254,76.28,521.882,298.736,29.0223
10444.0,0.0,322.163,-56.7967,570.17,380.742,-7.41917,418.459,455.298,37.614,296.649,542.18,208.079,148.443,504.21,144.585,211.213,599.801,224.92,97.5767,504.606,269.529,76.2736,523.019,299.046,29.7463
10445.0,0.0,322.268,-56.6557,570.155,380.705,-7.24767,418.36,455.217,37.7671,296.531,541.864,208.048,148.508,503.979,144.624,210.989,599.909,225.074,98.4106,505.01,270.135,76.6234,524.724,300.112,30.1842
10446.0,0.0,322.277,-56.4722,570.21,380.572,-7.01967,418.215,455.067,37.8366,296.453,541.489,208.042,148.697,503.617,144.659,210.794,599.914,224.968,98.8129,505.492,270.702,77.0332,526.389,301.404,30.7674
10447.0,0.0,322.331,-56.287,570.057,380.486,-6.76481,418.096,454.935,37.9598,296.304,541.121,208.068,148.888,503.259,144.751,210.658,599.71,224.855,99.6455,505.993,271.308,77.2986,527.377,302.161,32.3877
10448.0,0.0,322.335,-56.0823,570.158,380.26,-6.56901,417.964,454.593,38.1797,295.615,540.727,208.031,148.978,502.736,144.868,210.358,599.753,224.829,100.77,506.586,271.869,78.1449,528.722,303.32,33.5638
10449.0,0.0,322.371,-55.7963,570.127,380.067,-6.40683,417.891,454.253,38.1568,295.255,540.422,207.962,149.11,502.461,144.93,209.871,599.688,224.68,101.476,507.405,272.783,79.0183,529.841,304.305,33.9493
10450.0,0.0,322.393,-55.5794,570.162,379.869,-6.2702,417.689,453.811,38.2338,295.404,540.154,207.896,149.236,502.088,145.255,210.055,599.625,224.441,101.981,507.803,273.44,79.4467,530.11,304.829,34.1975
10451.0,0.0,322.234,-55.4492,570.112,379.628,-6.00683,417.429,453.59,38.2431,295.946,539.782,207.872,149.398,501.883,145.284,210.226,599.708,224.185,102.962,507.752,273.811,79.7175,529.86,304.948,34.5259
10452.0,0.0,322.143,-55.3025,570.016,379.419,-5.94437,417.37,453.319,38.2927,295.985,539.552,207.953,149.443,501.668,145.138,210.288,599.581,223.964,103.416,507.521,274.071,79.7566,529.355,305.11,34.8277
10453.0,0.0,322.104,-55.1224,570.058,379.259,-5.89735,417.315,452.831,38.3598,295.822,539.41,208.04,149.295,501.389,145.175,210.418,599.374,223.913,103.848,507.301,274.16,79.936,528.867,305.516,35.3507
10454.0,0.0,321.876,-55.0312,569.908,379.032,-5.78231,417.361,452.425,38.454,295.599,539.001,208.06,149.315,501.104,145.234,210.505,599.208,223.741,104.215,506.858,274.439,80.1138,528.275,306.467,35.6387
10455.0,0.0,321.961,-54.7833,569.929,378.883,-5.72265,417.463,451.977,38.4517,295.458,538.419,208.207,149.286,500.702,145.292,210.52,598.624,223.525,104.402,506.479,274.718,80.6992,526.886,307.473,37.0635
